territory,dateStr,cases,deaths,weekPositives,weekTests
Greece,2020-04-09,1884,83,408,10379
Slovakia,2020-04-09,682,2,257,10575
Czech Republic,2020-04-09,5312,99,1430,45100
Macedonia,2020-04-09,617,30,0,0
Montenegro,2020-04-09,249,2,0,0
Latvia,2020-04-09,577,2,121,7534
Lithuania,2020-04-09,912,15,282,15902
Estonia,2020-04-09,1185,24,286,8896
Cyprus,2020-04-09,526,9,190,382
Moldova,2020-04-09,1174,27,0,0
Croatia,2020-04-09,1343,19,408,8856
West Europe,2020-04-09,691506,62425,186535,1413956
East Europe,2020-04-09,28656,866,9186,209764
Baltic states,2020-04-09,2674,41,689,32332
Scandinavia,2020-04-09,24469,1329,7639,84039
EU,2020-04-09,614717,53810,162183,1489186
West EU,2020-04-09,589666,53059,152807,1279040
East EU,2020-04-09,25051,751,9376,210146
Europe,2020-04-09,720162,63291,195721,1623720
Balkans,2020-04-09,12712,459,3193,43815
Mediterranean EU,2020-04-09,398390,43624,92694,713080
Non-Med EU,2020-04-09,217943,10192,69761,783714
Ireland,2020-04-10,7393,263,4324,39166
United Kingdom,2020-04-10,76635,9691,32646,114354
France,2020-04-10,86334,12210,25185,140316
Spain,2020-04-10,163472,15238,33190,159411
Portugal,2020-04-10,13956,409,5463,67852
Germany,2020-04-10,113525,2373,28765,380197
Denmark,2020-04-10,5635,237,1919,27841
Netherlands,2020-04-10,21762,2396,7786,38960
Belgium,2020-04-10,30538,3705,11316,53517
Italy,2020-04-10,143626,18281,27639,318732
Austria,2020-04-10,13248,295,2041,12339
Switzerland,2020-04-10,23495,756,0,0
Sweden,2020-04-10,9599,1071,3615,19880
Norway,2020-04-10,6160,88,810,12954
Finland,2020-04-10,2605,42,1023,15756
Iceland,2020-04-10,1648,6,272,7608
Luxembourg,2020-04-10,3115,52,541,5073
Poland,2020-04-10,5575,174,2729,58636
Ukraine,2020-04-10,1892,57,0,0
Belarus,2020-04-10,1486,16,0,0
Slovenia,2020-04-10,1124,43,211,7152
Bosnia and Herzegovina,2020-04-10,875,36,0,0
Serbia,2020-04-10,2867,66,0,0
Hungary,2020-04-10,1190,77,677,12154
Albania,2020-04-10,409,23,0,0
Romania,2020-04-10,5202,229,2377,24580
Bulgaria,2020-04-10,624,24,0,0
Greece,2020-04-10,1955,86,408,10379
Slovakia,2020-04-10,701,2,257,10575
Czech Republic,2020-04-10,5569,112,1430,45100
Macedonia,2020-04-10,663,32,0,0
Montenegro,2020-04-10,252,2,0,0
Latvia,2020-04-10,589,2,121,7534
Lithuania,2020-04-10,955,15,282,15902
Estonia,2020-04-10,1207,24,286,8896
Cyprus,2020-04-10,564,10,190,382
Moldova,2020-04-10,1289,29,0,0
Croatia,2020-04-10,1407,20,408,8856
West Europe,2020-04-10,722746,67113,186535,1413956
East Europe,2020-04-10,30501,935,9186,209764
Baltic states,2020-04-10,2751,41,689,32332
Scandinavia,2020-04-10,25647,1444,7639,84039
EU,2020-04-10,641470,57390,162183,1489186
West EU,2020-04-10,614808,56572,152807,1279040
East EU,2020-04-10,26662,818,9376,210146
Europe,2020-04-10,753247,68048,195721,1623720
Balkans,2020-04-10,13591,486,3193,43815
Mediterranean EU,2020-04-10,412438,46297,92694,713080
Non-Med EU,2020-04-10,230680,11099,69761,783714
Ireland,2020-04-11,8089,287,5830,21458
United Kingdom,2020-04-11,81493,10813,30885,133300
France,2020-04-11,90676,13197,18031,145101
Spain,2020-04-11,168022,15843,22044,195189
Portugal,2020-04-11,15472,435,3698,84833
Germany,2020-04-11,117658,2544,19418,331902
Denmark,2020-04-11,5819,247,1246,28325
Netherlands,2020-04-11,23097,2511,7176,40102
Belgium,2020-04-11,32874,4007,8044,65399
Italy,2020-04-11,147577,18851,23654,346348
Austria,2020-04-11,13560,319,855,58488
Switzerland,2020-04-11,24228,805,0,0
Sweden,2020-04-11,10053,1161,3827,18574
Norway,2020-04-11,6244,92,664,14787
Finland,2020-04-11,2769,48,776,16349
Iceland,2020-04-11,1675,7,71,7655
Luxembourg,2020-04-11,3223,54,267,5008
Poland,2020-04-11,5955,181,2386,68619
Ukraine,2020-04-11,2203,69,0,0
Belarus,2020-04-11,1981,19,0,0
Slovenia,2020-04-11,1160,45,129,6397
Bosnia and Herzegovina,2020-04-11,901,37,0,0
Serbia,2020-04-11,3105,71,0,0
Hungary,2020-04-11,1310,85,506,13838
Albania,2020-04-11,416,23,0,0
Romania,2020-04-11,5467,257,2428,31585
Bulgaria,2020-04-11,635,25,0,0
Greece,2020-04-11,2011,90,126,10919
Slovakia,2020-04-11,715,2,361,10190
Czech Republic,2020-04-11,5732,119,752,44165
Macedonia,2020-04-11,711,32,0,0
Montenegro,2020-04-11,257,2,0,0
Latvia,2020-04-11,612,2,82,7667
Lithuania,2020-04-11,999,17,245,3174
Estonia,2020-04-11,1258,24,208,10200
Cyprus,2020-04-11,595,10,145,492
Moldova,2020-04-11,1438,29,0,0
Croatia,2020-04-11,1495,21,298,9100
West Europe,2020-04-11,752529,71221,146486,1512818
East Europe,2020-04-11,32028,1001,7521,215854
Baltic states,2020-04-11,2869,43,535,21041
Scandinavia,2020-04-11,26560,1555,6584,85690
EU,2020-04-11,666833,60382,122532,1573422
West EU,2020-04-11,638889,59504,114866,1357076
East EU,2020-04-11,27944,878,7666,216346
Europe,2020-04-11,784557,72222,154007,1728672
Balkans,2020-04-11,14287,526,2852,51604
Mediterranean EU,2020-04-11,427008,48492,68125,798379
Non-Med EU,2020-04-11,241500,11897,54478,782698
Ireland,2020-04-12,8928,320,5830,21458
United Kingdom,2020-04-12,85806,11656,30885,133300
France,2020-04-12,93790,13832,18031,145101
Spain,2020-04-12,171921,16353,22044,195189
Portugal,2020-04-12,15987,470,3698,84833
Germany,2020-04-12,120479,2673,19418,331902
Denmark,2020-04-12,5996,260,1246,28325
Netherlands,2020-04-12,24413,2643,7176,40102
Belgium,2020-04-12,33903,4292,8044,65399
Italy,2020-04-12,152271,19470,23654,346348
Austria,2020-04-12,13807,337,855,58488
Switzerland,2020-04-12,24820,831,0,0
Sweden,2020-04-12,10448,1263,3827,18574
Norway,2020-04-12,6320,98,664,14787
Finland,2020-04-12,2905,49,776,16349
Iceland,2020-04-12,1689,8,71,7655
Luxembourg,2020-04-12,3270,62,267,5008
Poland,2020-04-12,6356,208,2386,68619
Ukraine,2020-04-12,2511,73,0,0
Belarus,2020-04-12,2226,23,0,0
Slovenia,2020-04-12,1188,50,129,6397
Bosnia and Herzegovina,2020-04-12,948,37,0,0
Serbia,2020-04-12,3380,74,0,0
Hungary,2020-04-12,1410,99,506,13838
Albania,2020-04-12,433,23,0,0
Romania,2020-04-12,5990,282,2428,31585
Bulgaria,2020-04-12,661,28,0,0
Greece,2020-04-12,2081,93,126,10919
Slovakia,2020-04-12,728,2,361,10190
Czech Republic,2020-04-12,5902,129,752,44165
Macedonia,2020-04-12,760,34,0,0
Montenegro,2020-04-12,263,2,0,0
Latvia,2020-04-12,630,3,82,7667
Lithuania,2020-04-12,1053,23,245,3174
Estonia,2020-04-12,1304,24,208,10200
Cyprus,2020-04-12,616,10,145,492
Moldova,2020-04-12,1560,30,0,0
Croatia,2020-04-12,1534,21,298,9100
West Europe,2020-04-12,776753,74617,146486,1512818
East Europe,2020-04-12,33861,1098,7521,215854
Baltic states,2020-04-12,2987,50,535,21041
Scandinavia,2020-04-12,27358,1678,6584,85690
EU,2020-04-12,687571,62996,122532,1573422
West EU,2020-04-12,658118,62024,114866,1357076
East EU,2020-04-12,29453,972,7666,216346
Europe,2020-04-12,810614,75715,154007,1728672
Balkans,2020-04-12,15290,560,2852,51604
Mediterranean EU,2020-04-12,439388,50299,68125,798379
Non-Med EU,2020-04-12,249872,12705,54478,782698
Ireland,2020-04-13,9655,334,5830,21458
United Kingdom,2020-04-13,89385,12313,30885,133300
France,2020-04-13,95403,14393,18031,145101
Spain,2020-04-13,174951,16972,22044,195189
Portugal,2020-04-13,16585,504,3698,84833
Germany,2020-04-13,123016,2799,19418,331902
Denmark,2020-04-13,6174,273,1246,28325
Netherlands,2020-04-13,25587,2737,7176,40102
Belgium,2020-04-13,34427,4557,8044,65399
Italy,2020-04-13,156363,19901,23654,346348
Austria,2020-04-13,13937,350,855,58488
Switzerland,2020-04-13,25220,858,0,0
Sweden,2020-04-13,10912,1360,3827,18574
Norway,2020-04-13,6415,103,664,14787
Finland,2020-04-13,2974,56,776,16349
Iceland,2020-04-13,1701,8,71,7655
Luxembourg,2020-04-13,3281,66,267,5008
Poland,2020-04-13,6674,232,2386,68619
Ukraine,2020-04-13,2777,83,0,0
Belarus,2020-04-13,2578,26,0,0
Slovenia,2020-04-13,1205,53,129,6397
Bosnia and Herzegovina,2020-04-13,1007,38,0,0
Serbia,2020-04-13,3630,80,0,0
Hungary,2020-04-13,1458,109,506,13838
Albania,2020-04-13,446,23,0,0
Romania,2020-04-13,6300,306,2428,31585
Bulgaria,2020-04-13,675,29,0,0
Greece,2020-04-13,2114,98,126,10919
Slovakia,2020-04-13,742,2,361,10190
Czech Republic,2020-04-13,5991,138,752,44165
Macedonia,2020-04-13,828,34,0,0
Montenegro,2020-04-13,272,3,0,0
Latvia,2020-04-13,651,5,82,7667
Lithuania,2020-04-13,1062,24,245,3174
Estonia,2020-04-13,1309,25,208,10200
Cyprus,2020-04-13,633,11,145,492
Moldova,2020-04-13,1662,32,0,0
Croatia,2020-04-13,1600,23,298,9100
West Europe,2020-04-13,795986,77584,146486,1512818
East Europe,2020-04-13,35136,1188,7521,215854
Baltic states,2020-04-13,3022,54,535,21041
Scandinavia,2020-04-13,28176,1800,6584,85690
EU,2020-04-13,703679,65357,122532,1573422
West EU,2020-04-13,673265,64302,114866,1357076
East EU,2020-04-13,30414,1055,7666,216346
Europe,2020-04-13,831122,78772,154007,1728672
Balkans,2020-04-13,16044,600,2852,51604
Mediterranean EU,2020-04-13,448854,51955,68125,798379
Non-Med EU,2020-04-13,256526,13410,54478,782698
Ireland,2020-04-14,10647,365,5830,21458
United Kingdom,2020-04-14,92874,13037,30885,133300
France,2020-04-14,98076,14967,18031,145101
Spain,2020-04-14,178067,17489,22044,195189
Portugal,2020-04-14,16934,535,3698,84833
Germany,2020-04-14,125098,2969,19418,331902
Denmark,2020-04-14,6318,285,1246,28325
Netherlands,2020-04-14,26551,2823,7176,40102
Belgium,2020-04-14,34964,4834,8044,65399
Italy,2020-04-14,159516,20465,23654,346348
Austria,2020-04-14,14043,368,855,58488
Switzerland,2020-04-14,25499,858,0,0
Sweden,2020-04-14,11349,1444,3827,18574
Norway,2020-04-14,6488,114,664,14787
Finland,2020-04-14,3064,59,776,16349
Iceland,2020-04-14,1711,8,71,7655
Luxembourg,2020-04-14,3292,67,267,5008
Poland,2020-04-14,6934,245,2386,68619
Ukraine,2020-04-14,3102,93,0,0
Belarus,2020-04-14,2919,29,0,0
Slovenia,2020-04-14,1212,55,129,6397
Bosnia and Herzegovina,2020-04-14,1028,38,0,0
Serbia,2020-04-14,4054,85,0,0
Hungary,2020-04-14,1512,122,506,13838
Albania,2020-04-14,467,23,0,0
Romania,2020-04-14,6633,318,2428,31585
Bulgaria,2020-04-14,685,32,0,0
Greece,2020-04-14,2145,99,126,10919
Slovakia,2020-04-14,769,2,361,10190
Czech Republic,2020-04-14,6059,143,752,44165
Macedonia,2020-04-14,854,38,0,0
Montenegro,2020-04-14,274,3,0,0
Latvia,2020-04-14,655,5,82,7667
Lithuania,2020-04-14,1070,24,245,3174
Estonia,2020-04-14,1332,28,208,10200
Cyprus,2020-04-14,662,12,145,492
Moldova,2020-04-14,1712,36,0,0
Croatia,2020-04-14,1650,25,298,9100
West Europe,2020-04-14,814491,80687,146486,1512818
East Europe,2020-04-14,36479,1247,7521,215854
Baltic states,2020-04-14,3057,57,535,21041
Scandinavia,2020-04-14,28930,1910,6584,85690
EU,2020-04-14,719237,67780,122532,1573422
West EU,2020-04-14,687919,66670,114866,1357076
East EU,2020-04-14,31318,1110,7666,216346
Europe,2020-04-14,850970,81934,154007,1728672
Balkans,2020-04-14,16936,623,2852,51604
Mediterranean EU,2020-04-14,458262,53647,68125,798379
Non-Med EU,2020-04-14,262686,14141,54478,782698
Ireland,2020-04-15,11479,406,5830,21458
United Kingdom,2020-04-15,97052,14113,30885,133300
France,2020-04-15,103573,15729,18031,145101
Spain,2020-04-15,182491,18276,22044,195189
Portugal,2020-04-15,17448,567,3698,84833
