dateStr,territory,deaths,cases,weekTests
2020-06-27,19,281,3077,167299
2020-06-27,9,1103,10238,225524
2020-06-27,10,80,1440,64026
2020-06-27,2,146,1194,13635
2020-06-27,5,2007,19264,403556
2020-06-28,13,462,3286,69720
2020-06-28,17,27,401,38358
2020-06-28,18,97,1180,91818
2020-06-28,15,431,4665,134651
2020-06-28,8,4253,28456,291041
2020-06-28,6,345,3308,105492
2020-06-28,12,837,8096,272915
2020-06-28,7,1558,9967,77675
2020-06-28,3,16639,93761,611487
2020-06-28,11,991,6785,82147
2020-06-28,14,23,445,21325
2020-06-28,21,292,2637,40487
2020-06-28,22,405,4863,62021
2020-06-28,1,4085,31336,257049
2020-06-28,16,543,4531,116126
2020-06-28,20,132,1364,69088
2020-06-28,19,281,3077,168323
2020-06-28,9,1103,10243,227034
2020-06-28,10,80,1440,64456
2020-06-28,2,146,1194,13681
2020-06-28,5,2008,19275,405126
2020-06-29,13,462,3287,69874
2020-06-29,17,27,402,38514
2020-06-29,18,97,1180,92136
2020-06-29,15,431,4666,135740
2020-06-29,8,4255,28472,292851
2020-06-29,6,345,3308,105815
2020-06-29,12,837,8105,274704
2020-06-29,7,1558,9974,78097
2020-06-29,3,16640,93839,615813
2020-06-29,11,991,6785,82326
2020-06-29,14,23,445,21400
2020-06-29,21,292,2639,40655
2020-06-29,22,405,4863,62092
2020-06-29,1,4087,31338,257579
2020-06-29,16,543,4531,117104
2020-06-29,20,132,1364,69332
2020-06-29,19,281,3078,169019
2020-06-29,9,1104,10248,228057
2020-06-29,10,80,1440,64620
2020-06-29,2,146,1194,13734
2020-06-29,5,2008,19278,406042
2020-06-30,13,464,3287,70443
2020-06-30,17,27,402,38851
2020-06-30,18,97,1181,93060
2020-06-30,15,432,4690,138482
2020-06-30,8,4260,28492,296112
2020-06-30,6,345,3308,106632
2020-06-30,12,837,8110,276640
2020-06-30,7,1558,9977,78710
2020-06-30,3,16644,93901,619851
2020-06-30,11,991,6785,82950
2020-06-30,14,23,445,21585
2020-06-30,21,292,2639,40961
2020-06-30,22,405,4863,62918
2020-06-30,1,4090,31349,259420
2020-06-30,16,545,4531,118741
2020-06-30,20,133,1366,70030
2020-06-30,19,282,3080,171130
2020-06-30,9,1104,10250,229809
2020-06-30,10,80,1441,65217
2020-06-30,2,146,1195,13805
2020-06-30,5,2012,19286,408628
2020-07-01,13,464,3289,70898
2020-07-01,17,27,402,39007
2020-07-01,18,97,1181,93892
2020-07-01,15,432,4699,139678
2020-07-01,8,4264,28508,298840
2020-07-01,6,345,3312,107364
2020-07-01,12,839,8119,279387
2020-07-01,7,1558,9982,79497
2020-07-01,3,16650,94010,625197
2020-07-01,11,987,6786,83726
2020-07-01,14,23,445,21809
2020-07-01,21,292,2642,41389
2020-07-01,22,405,4864,63299
2020-07-01,1,4091,31365,261774
2020-07-01,16,545,4530,120651
2020-07-01,20,133,1366,71039
2020-07-01,19,282,3081,172947
2020-07-01,9,1106,10254,231407
2020-07-01,10,80,1441,65770
2020-07-01,2,146,1195,13892
2020-07-01,5,2022,19289,411837
2020-07-02,13,464,3292,71520
2020-07-02,17,27,402,39261
2020-07-02,18,97,1181,94880
2020-07-02,15,432,4702,140525
2020-07-02,8,4265,28535,301588
2020-07-02,6,345,3314,107907
2020-07-02,12,839,8130,281743
2020-07-02,7,1558,9984,80201
2020-07-02,3,16671,94108,630993
2020-07-02,11,987,6789,84572
2020-07-02,14,23,445,22013
2020-07-02,21,292,2642,41686
2020-07-02,22,405,4865,63787
2020-07-02,1,4096,31378,263385
2020-07-02,16,545,4530,122302
2020-07-02,20,133,1368,72197
2020-07-02,19,282,3090,174795
2020-07-02,9,1109,10258,232951
2020-07-02,10,80,1444,66402
2020-07-02,2,146,1195,13911
2020-07-02,5,2022,19309,415828
2020-07-03,13,464,3298,71976
2020-07-03,17,27,404,39553
2020-07-03,18,97,1182,95818
2020-07-03,15,432,4712,142219
2020-07-03,8,4267,28562,304202
2020-07-03,6,345,3318,108444
2020-07-03,12,840,8141,283710
2020-07-03,7,1558,9987,80887
2020-07-03,3,16675,94223,636860
2020-07-03,11,987,6789,85256
2020-07-03,14,23,445,22167
2020-07-03,21,292,2642,42017
2020-07-03,22,405,4871,64218
2020-07-03,1,4100,31394,264608
2020-07-03,16,545,4533,123414
2020-07-03,20,133,1369,72993
2020-07-03,19,282,3091,176956
2020-07-03,9,1112,10267,234084
2020-07-03,10,80,1446,66783
2020-07-03,2,146,1196,13966
2020-07-03,5,2023,19314,417996
2020-07-04,13,464,3305,72652
2020-07-04,17,27,404,39782
2020-07-04,18,97,1183,96902
2020-07-04,15,432,4714,143232
2020-07-04,8,4267,28613,307615
2020-07-04,6,345,3326,109076
2020-07-04,12,841,8172,285697
2020-07-04,7,1558,9991,81739
2020-07-04,3,16691,94318,642762
2020-07-04,11,987,6789,85913
2020-07-04,14,23,445,22303
2020-07-04,21,292,2645,42385
2020-07-04,22,405,4873,64691
2020-07-04,1,4102,31405,266238
2020-07-04,16,545,4536,125029
2020-07-04,20,133,1369,73703
2020-07-04,19,282,3094,179117
2020-07-04,9,1114,10276,235764
2020-07-04,10,80,1447,67231
2020-07-04,2,146,1196,14000
2020-07-04,5,2023,19318,421242
2020-07-05,13,464,3309,73142
2020-07-05,17,27,404,39782
2020-07-05,18,97,1183,97433
2020-07-05,15,432,4719,144281
2020-07-05,8,4268,28637,309970
2020-07-05,6,345,3326,109389
2020-07-05,12,841,8186,287673
2020-07-05,7,1558,9999,82338
2020-07-05,3,16697,94416,647739
2020-07-05,11,987,6790,86515
2020-07-05,14,23,445,22432
2020-07-05,21,292,2647,42772
2020-07-05,22,405,4873,65033
2020-07-05,1,4102,31423,267961
2020-07-05,16,545,4536,125961
2020-07-05,20,133,1370,74074
2020-07-05,19,282,3094,180132
2020-07-05,9,1114,10285,237344
2020-07-05,10,80,1447,67644
2020-07-05,2,146,1196,14039
2020-07-05,5,2023,19326,422585
2020-07-06,13,464,3309,73199
2020-07-06,17,27,404,40027
2020-07-06,18,97,1183,97671
2020-07-06,15,432,4746,144742
2020-07-06,8,4268,28675,311431
2020-07-06,6,345,3326,109777
2020-07-06,12,842,8205,289493
2020-07-06,7,1558,10001,82633
2020-07-06,3,16700,94527,651688
2020-07-06,11,987,6790,86700
2020-07-06,14,23,445,22519
2020-07-06,21,292,2647,42875
2020-07-06,22,405,4873,65130
2020-07-06,1,4104,31429,268189
2020-07-06,16,545,4536,127514
2020-07-06,20,134,1371,74361
2020-07-06,19,282,3095,180811
2020-07-06,9,1114,10287,238175
2020-07-06,10,80,1447,67791
2020-07-06,2,146,1196,14101
2020-07-06,5,2024,19327,423183
2020-07-07,13,464,3309,73722
2020-07-07,17,27,404,40322
2020-07-07,18,97,1184,98703
2020-07-07,15,432,4747,145538
2020-07-07,8,4269,28706,314717
2020-07-07,6,345,3327,110428
2020-07-07,12,842,8210,291236
2020-07-07,7,1558,10003,83387
2020-07-07,3,16713,94580,653837
2020-07-07,11,987,6791,87246
2020-07-07,14,23,445,22691
2020-07-07,21,292,2648,43059
2020-07-07,22,405,4876,65442
2020-07-07,1,4107,31434,269654
2020-07-07,16,546,4535,128899
2020-07-07,20,134,1371,75144
2020-07-07,19,282,3096,182429
2020-07-07,9,1116,10306,239793
2020-07-07,10,80,1447,68353
2020-07-07,2,146,1196,14138
2020-07-07,5,2034,19341,425762
2020-07-08,13,464,3310,74235
2020-07-08,17,27,405,40550
2020-07-08,18,97,1185,99608
2020-07-08,15,432,4750,146632
2020-07-08,8,4269,28755,317517
2020-07-08,6,345,3331,111069
2020-07-08,12,842,8224,293031
2020-07-08,7,1558,10006,84072
2020-07-08,3,16725,94651,660133
2020-07-08,11,987,6794,87842
2020-07-08,14,23,445,22851
2020-07-08,21,292,2650,43534
2020-07-08,22,405,4876,65705
2020-07-08,1,4107,31459,271685
2020-07-08,16,546,4536,130637
2020-07-08,20,134,1371,75894
2020-07-08,19,283,3097,184302
2020-07-08,9,1118,10313,242041
2020-07-08,10,80,1447,68863
2020-07-08,2,146,1196,14235
2020-07-08,5,2034,19348,428743
2020-07-09,13,464,3318,74697
2020-07-09,17,27,405,40976
2020-07-09,18,97,1185,100551
2020-07-09,15,432,4755,147644
2020-07-09,8,4269,28769,320516
2020-07-09,6,345,3332,111646
2020-07-09,12,843,8252,295193
2020-07-09,7,1558,10010,84825
2020-07-09,3,16730,94770,667911
2020-07-09,11,987,6798,88502
2020-07-09,14,23,445,23033
2020-07-09,21,292,2653,43847
2020-07-09,22,405,4876,66161
2020-07-09,1,4108,31475,273509
2020-07-09,16,546,4536,132160
2020-07-09,20,134,1371,76752
2020-07-09,19,283,3098,186170
2020-07-09,9,1120,10314,243990
2020-07-09,10,80,1447,69412
2020-07-09,2,146,1196,14304
2020-07-09,5,2037,19358,431327
2020-07-10,13,464,3321,75231
2020-07-10,17,27,405,41193
2020-07-10,18,97,1186,101548
2020-07-10,15,432,4762,148627
2020-07-10,8,4269,28822,322910
2020-07-10,6,345,3333,112349
2020-07-10,12,844,8275,297217
2020-07-10,7,1558,10025,85633
2020-07-10,3,16736,94905,675013
2020-07-10,11,987,6799,88956
2020-07-10,14,23,445,23177
2020-07-10,21,292,2658,44223
2020-07-10,22,405,4879,66521
2020-07-10,1,4110,31485,275135
2020-07-10,16,546,4540,134139
2020-07-10,20,134,1372,77452
2020-07-10,19,283,3098,187482
2020-07-10,9,1121,10316,245794
2020-07-10,10,80,1448,69774
2020-07-10,2,146,1196,14342
2020-07-10,5,2039,19369,433661
2020-07-11,13,464,3323,75741
2020-07-11,17,27,406,41474
2020-07-11,18,97,1188,102441
2020-07-11,15,432,4769,149873
2020-07-11,8,4269,28869,325438
2020-07-11,6,345,3335,112962
2020-07-11,12,844,8294,299223
2020-07-11,7,1559,10031,86422
2020-07-11,3,16740,94972,679427
2020-07-11,11,987,6803,89561
2020-07-11,14,23,445,23324
2020-07-11,21,292,2661,44844
2020-07-11,22,405,4881,66741
2020-07-11,1,4111,31494,276895
2020-07-11,16,546,4541,135169
2020-07-11,20,134,1372,78149
2020-07-11,19,283,3099,188817
2020-07-11,9,1122,10321,247347
2020-07-11,10,80,1448,70252
2020-07-11,2,146,1196,14405
2020-07-11,5,2039,19379,437321
2020-07-12,13,465,3328,76203
2020-07-12,17,27,406,41474
2020-07-12,18,97,1216,103000
2020-07-12,15,432,4772,150757
2020-07-12,8,4269,28940,327651
2020-07-12,6,345,3335,113699
2020-07-12,12,844,8314,301453
2020-07-12,7,1559,10031,86925
2020-07-12,3,16748,95049,685763
2020-07-12,11,987,6804,90191
2020-07-12,14,23,446,23519
2020-07-12,21,292,2666,45318
2020-07-12,22,405,4881,67162
2020-07-12,1,4111,31498,278029
2020-07-12,16,546,4541,136109
2020-07-12,20,134,1372,78515
2020-07-12,19,283,3099,189943
2020-07-12,9,1122,10322,249202
2020-07-12,10,80,1450,70601
2020-07-12,2,146,1196,14500
2020-07-12,5,2039,19395,438873
2020-07-13,13,466,3328,76243
2020-07-13,17,27,406,41783
2020-07-13,18,97,1216,103281
2020-07-13,15,432,4779,151102
2020-07-13,8,4269,28958,328603
2020-07-13,6,345,3335,113993
2020-07-13,12,845,8338,304024
2020-07-13,7,1559,10032,87165
2020-07-13,3,16757,95143,689917
2020-07-13,11,987,6804,90393
2020-07-13,14,23,446,23582
2020-07-13,21,292,2673,45433
2020-07-13,22,405,4881,67232
2020-07-13,1,4112,31504,278248
2020-07-13,16,547,4541,137079
2020-07-13,20,134,1373,78923
2020-07-13,19,283,3100,190293
2020-07-13,9,1122,10326,250093
2020-07-13,10,80,1450,70762
2020-07-13,2,146,1196,14554
2020-07-13,5,2039,19401,440190
2020-07-14,13,467,3328,76420
2020-07-14,17,27,406,42071
2020-07-14,18,97,1216,104142
2020-07-14,15,432,4779,151799
2020-07-14,8,4271,28971,330870
2020-07-14,6,345,3338,114618
2020-07-14,12,846,8356,306387
2020-07-14,7,1561,10038,87873
2020-07-14,3,16760,95173,693556
2020-07-14,11,987,6805,90950
2020-07-14,14,23,446,23741
2020-07-14,21,292,2674,46009
2020-07-14,22,405,4881,67405
2020-07-14,1,4115,31507,280065
2020-07-14,16,547,4541,138661
2020-07-14,20,134,1374,79670
2020-07-14,19,283,3115,192474
2020-07-14,9,1125,10330,251778
2020-07-14,10,80,1450,71359
2020-07-14,2,146,1196,14621
2020-07-14,5,2041,19420,442646
2020-07-15,13,467,3331,76907
2020-07-15,17,27,405,42322
2020-07-15,18,97,1218,104921
2020-07-15,15,432,4787,152896
2020-07-15,8,4271,28989,333415
2020-07-15,6,345,3339,115345
2020-07-15,12,847,8376,308504
2020-07-15,7,1561,10042,88611
2020-07-15,3,16765,95236,699935
2020-07-15,11,987,6805,91580
2020-07-15,14,23,446,23903
2020-07-15,21,292,2677,46587
2020-07-15,22,405,4881,67776
2020-07-15,1,4118,31515,281745
2020-07-15,16,547,4541,140603
2020-07-15,20,134,1376,80552
2020-07-15,19,283,3115,194142
2020-07-15,9,1127,10338,254060
2020-07-15,10,80,1452,71881
2020-07-15,2,146,1196,14702
2020-07-15,5,2043,19441,445120
2020-07-16,13,468,3333,77425
2020-07-16,17,27,405,42615
2020-07-16,18,97,1226,105818
2020-07-16,15,432,4791,153642
2020-07-16,8,4271,29035,336154
2020-07-16,6,345,3343,116013
2020-07-16,12,848,8385,310829
2020-07-16,7,1564,10050,89337
2020-07-16,3,16775,95316,706440
2020-07-16,11,987,6806,92199
2020-07-16,14,23,446,24081
2020-07-16,21,292,2678,47161
2020-07-16,22,405,4881,68068
2020-07-16,1,4118,31522,283577
2020-07-16,16,548,4542,142396
2020-07-16,20,134,1377,81230
2020-07-16,19,283,3132,195812
2020-07-16,9,1127,10350,255850
2020-07-16,10,80,1452,72335
2020-07-16,2,146,1196,14736
2020-07-16,5,2047,19470,447878
2020-07-17,13,468,3334,77893
2020-07-17,17,27,405,42912
2020-07-17,18,97,1231,106677
2020-07-17,15,433,4803,154665
2020-07-17,8,4273,29087,339384
2020-07-17,6,345,3346,116622
2020-07-17,12,849,8399,313544
2020-07-17,7,1565,10052,90102
2020-07-17,3,16778,95371,712261
2020-07-17,11,987,6809,92653
2020-07-17,14,23,446,24242
2020-07-17,21,292,2682,47745
2020-07-17,22,405,4881,68352
2020-07-17,1,4119,31530,285503
2020-07-17,16,548,4547,144093
2020-07-17,20,134,1377,82095
2020-07-17,19,283,3136,197335
2020-07-17,9,1129,10356,257616
2020-07-17,10,80,1454,72708
2020-07-17,2,146,1196,14770
2020-07-17,5,2047,19525,451085
2020-07-18,13,468,3335,78469
2020-07-18,17,27,405,43235
2020-07-18,18,97,1238,107621
2020-07-18,15,433,4818,155873
2020-07-18,8,4274,29127,342592
2020-07-18,6,345,3350,117057
2020-07-18,12,850,8419,316173
2020-07-18,7,1565,10070,90954
2020-07-18,3,16788,95459,717516
2020-07-18,11,987,6812,93195
2020-07-18,14,23,446,24446
2020-07-18,21,292,2683,48340
2020-07-18,22,405,4884,68722
2020-07-18,1,4119,31533,287012
2020-07-18,16,548,4550,145802
2020-07-18,20,134,1378,82738
2020-07-18,19,283,3140,198568
2020-07-18,9,1129,10358,259442
2020-07-18,10,80,1456,73180
2020-07-18,2,146,1196,14826
2020-07-18,5,2049,19559,454065
2020-07-19,13,468,3336,78949
2020-07-19,17,28,408,43235
2020-07-19,18,97,1239,108451
2020-07-19,15,433,4827,156869
2020-07-19,8,4274,29178,344582
2020-07-19,6,345,3352,117551
2020-07-19,12,851,8436,318945
2020-07-19,7,1565,10093,91468
2020-07-19,3,16788,95492,721640
2020-07-19,11,987,6811,93692
2020-07-19,14,23,446,24537
2020-07-19,21,292,2684,48617
2020-07-19,22,405,4885,68907
2020-07-19,1,4119,31536,288174
2020-07-19,16,548,4557,146774
2020-07-19,20,134,1379,83144
2020-07-19,19,283,3142,199333
2020-07-19,9,1129,10374,261174
2020-07-19,10,80,1456,73521
2020-07-19,2,146,1196,14892
2020-07-19,5,2050,19607,455992
2020-07-20,13,468,3342,79070
2020-07-20,17,28,408,43486
2020-07-20,18,97,1239,108623
2020-07-20,15,433,4833,157038
2020-07-20,8,4277,29220,346535
2020-07-20,6,345,3356,118033
2020-07-20,12,851,8450,321110
2020-07-20,7,1565,10105,91898
2020-07-20,3,16796,95548,724365
2020-07-20,11,987,6811,93877
2020-07-20,14,23,446,24605
2020-07-20,21,292,2684,48867
2020-07-20,22,405,4889,69051
2020-07-20,1,4120,31537,288837
2020-07-20,16,548,4557,147702
2020-07-20,20,134,1379,83626
2020-07-20,19,283,3144,200038
2020-07-20,9,1130,10375,261958
2020-07-20,10,80,1456,73653
2020-07-20,2,146,1196,14947
2020-07-20,5,2050,19649,457249
2020-07-21,13,470,3344,79463
2020-07-21,17,28,408,43743
2020-07-21,18,97,1239,109566
2020-07-21,15,434,4839,158142
2020-07-21,8,4279,29238,349522
2020-07-21,6,345,3358,118838
2020-07-21,12,853,8456,322181
2020-07-21,7,1565,10117,92795
2020-07-21,3,16797,95582,728169
2020-07-21,11,987,6813,94527
2020-07-21,14,23,446,24768
2020-07-21,21,292,2685,49079
2020-07-21,22,405,4891,69272
2020-07-21,1,4123,31545,290411
2020-07-21,16,548,4556,149713
2020-07-21,20,134,1379,84157
2020-07-21,19,283,3146,201700
2020-07-21,9,1131,10384,263474
2020-07-21,10,80,1459,74180
2020-07-21,2,146,1196,15007
2020-07-21,5,2053,19671,459776
2020-07-22,13,470,3342,79901
2020-07-22,17,28,444,44008
2020-07-22,18,97,1243,110615
2020-07-22,15,434,4858,159338
2020-07-22,8,4281,29295,352794
2020-07-22,6,345,3360,119547
2020-07-22,12,855,8472,324963
2020-07-22,7,1565,10124,93807
2020-07-22,3,16798,95633,733150
2020-07-22,11,987,6814,95198
2020-07-22,14,23,450,24883
2020-07-22,21,292,2685,49628
2020-07-22,22,405,4911,69570
2020-07-22,1,4123,31558,292191
2020-07-22,16,548,4556,151624
2020-07-22,20,134,1380,84889
2020-07-22,19,283,3153,203459
2020-07-22,9,1131,10390,266008
2020-07-22,10,80,1461,74634
2020-07-22,2,146,1196,15112
2020-07-22,5,2057,19707,462452
2020-07-23,13,470,3352,80636
2020-07-23,17,28,447,44306
2020-07-23,18,97,1245,111757
2020-07-23,15,434,4874,160605
2020-07-23,8,4281,29350,357173
2020-07-23,6,345,3363,120339
2020-07-23,12,856,8498,327552
2020-07-23,7,1566,10139,94903
2020-07-23,3,16801,95715,740405
2020-07-23,11,987,6815,95858
2020-07-23,14,23,459,25185
2020-07-23,21,292,2686,49882
2020-07-23,22,405,4941,70026
2020-07-23,1,4123,31567,294261
2020-07-23,16,548,4565,153199
2020-07-23,20,134,1382,85852
2020-07-23,19,283,3158,205508
2020-07-23,9,1131,10394,267719
2020-07-23,10,80,1463,75059
2020-07-23,2,146,1196,15131
2020-07-23,5,2062,19729,465433
2020-07-24,13,470,3356,81191
2020-07-24,17,28,447,44561
2020-07-24,18,97,1246,112736
2020-07-24,15,434,4880,162108
2020-07-24,8,4283,29413,361148
2020-07-24,6,345,3368,121040
2020-07-24,12,857,8516,329353
2020-07-24,7,1566,10144,95636
2020-07-24,3,16801,95768,746025
2020-07-24,11,987,6816,96414
2020-07-24,14,23,460,25438
2020-07-24,21,292,2687,50667
2020-07-24,22,405,4957,70520
2020-07-24,1,4123,31578,295873
2020-07-24,16,549,4578,155202
2020-07-24,20,134,1385,86544
2020-07-24,19,283,3166,206743
2020-07-24,9,1131,10405,269409
2020-07-24,10,80,1465,75407
2020-07-24,2,146,1196,15168
2020-07-24,5,2063,19759,468576
2020-07-25,13,470,3359,81641
2020-07-25,17,28,448,44921
2020-07-25,18,97,1247,113685
2020-07-25,15,434,4901,163877
2020-07-25,8,4284,29461,364681
2020-07-25,6,345,3373,121861
2020-07-25,12,858,8535,331790
2020-07-25,7,1566,10147,96298
2020-07-25,3,16801,95847,752200
2020-07-25,11,987,6818,96918
2020-07-25,14,23,463,25598
2020-07-25,21,292,2693,51322
2020-07-25,22,405,4959,70932
2020-07-25,1,4125,31594,297089
2020-07-25,16,549,4586,156395
2020-07-25,20,134,1388,87120
2020-07-25,19,283,3179,208167
2020-07-25,9,1131,10415,271049
2020-07-25,10,80,1465,75819
2020-07-25,2,146,1196,15193
2020-07-25,5,2064,19790,471262
2020-07-26,13,470,3359,83616
2020-07-26,17,28,448,44921
2020-07-26,18,97,1247,114556
2020-07-26,15,434,4912,165489
2020-07-26,8,4285,29522,367597
2020-07-26,6,345,3375,122167
2020-07-26,12,860,8554,334242
2020-07-26,7,1566,10150,96890
2020-07-26,3,16801,95921,756888
2020-07-26,11,987,6825,97446
2020-07-26,14,23,466,25741
2020-07-26,21,292,2698,51844
2020-07-26,22,405,4965,71268
2020-07-26,1,4126,31606,298776
2020-07-26,16,550,4589,157669
2020-07-26,20,134,1388,87413
2020-07-26,19,283,3193,209196
2020-07-26,9,1131,10430,272875
2020-07-26,10,80,1465,76185
2020-07-26,2,146,1196,15254
2020-07-26,5,2064,19809,472962
2020-07-27,13,471,3368,82423
2020-07-27,17,28,449,45189
2020-07-27,18,97,1247,114756
2020-07-27,15,434,4926,165961
2020-07-27,8,4285,29555,375850
2020-07-27,6,345,3375,122564
2020-07-27,12,861,8567,336276
2020-07-27,7,1566,10174,97867
2020-07-27,3,16801,95955,759439
2020-07-27,11,987,6827,97635
2020-07-27,14,23,469,25868
2020-07-27,21,292,2700,52154
2020-07-27,22,405,4966,71334
2020-07-27,1,4127,31610,299026
2020-07-27,16,551,4592,158704
2020-07-27,20,135,1386,87773
2020-07-27,19,283,3196,210021
2020-07-27,9,1131,10438,273792
2020-07-27,10,80,1465,76311
2020-07-27,2,146,1196,15320
2020-07-27,5,2064,19825,474106
2020-07-28,13,472,3369,82644
2020-07-28,17,28,449,45492
2020-07-28,18,97,1252,115672
2020-07-28,15,434,4955,167057
2020-07-28,8,4286,29575,379540
2020-07-28,6,345,3375,123405
2020-07-28,12,862,8577,337657
2020-07-28,7,1566,10177,98525
2020-07-28,3,16802,96008,763406
2020-07-28,11,987,6838,98242
2020-07-28,14,23,469,26017
2020-07-28,21,292,2692,52364
2020-07-28,22,405,4966,71558
2020-07-28,1,4127,31622,300716
2020-07-28,16,551,4596,160386
2020-07-28,20,134,1392,88391
2020-07-28,19,283,3215,211860
2020-07-28,9,1134,10441,275553
2020-07-28,10,80,1465,76851
2020-07-28,2,146,1206,15399
2020-07-28,5,2069,19849,476975
2020-07-29,13,472,3373,83195
2020-07-29,17,28,449,45750
2020-07-29,18,97,1255,116558
2020-07-29,15,434,4974,168298
2020-07-29,8,4287,29603,384747
2020-07-29,6,345,3378,124140
2020-07-29,12,862,8611,339954
2020-07-29,7,1566,10197,99364
2020-07-29,3,16802,96054,768509
2020-07-29,11,987,6855,98940
2020-07-29,14,23,470,26232
2020-07-29,21,292,2696,52913
2020-07-29,22,405,4970,71918
2020-07-29,1,4128,31636,302380
2020-07-29,16,551,4606,162238
2020-07-29,20,134,1394,89000
2020-07-29,19,283,3233,213928
2020-07-29,9,1134,10458,277889
2020-07-29,10,80,1465,77327
2020-07-29,2,146,1208,15465
2020-07-29,5,2073,19891,479840
2020-07-30,13,472,3377,83816
2020-07-30,17,28,449,46028
2020-07-30,18,97,1262,117676
2020-07-30,15,434,4990,169546
2020-07-30,8,4289,29634,390738
2020-07-30,6,345,3391,124938
2020-07-30,12,863,8629,341764
2020-07-30,7,1566,10210,100167
2020-07-30,3,16802,96142,775765
2020-07-30,11,987,6863,99696
2020-07-30,14,23,470,26384
2020-07-30,21,292,2702,53491
2020-07-30,22,405,4973,72141
2020-07-30,1,4128,31646,304335
2020-07-30,16,551,4609,163824
2020-07-30,20,134,1394,89608
2020-07-30,19,283,3272,216010
2020-07-30,9,1134,10469,279879
2020-07-30,10,80,1465,77819
2020-07-30,2,146,1208,15516
2020-07-30,5,2073,20003,482840
2020-07-31,13,472,3382,84411
2020-07-31,17,28,452,46410
2020-07-31,18,97,1266,118634
2020-07-31,15,435,4999,170810
2020-07-31,8,4289,29670,395936
2020-07-31,6,345,3394,125634
2020-07-31,12,863,8647,343670
2020-07-31,7,1567,10214,100861
2020-07-31,3,16806,96219,782147
2020-07-31,11,987,6884,100200
2020-07-31,14,23,471,26528
2020-07-31,21,292,2717,54206
2020-07-31,22,405,4975,72464
2020-07-31,1,4129,31667,305619
2020-07-31,16,552,4611,165237
2020-07-31,20,134,1404,90445
2020-07-31,19,283,3288,217405
2020-07-31,9,1134,10483,281692
2020-07-31,10,80,1466,78170
2020-07-31,2,146,1208,15574
2020-07-31,5,2074,20120,485614
2020-08-01,13,472,3387,85021
2020-08-01,17,28,452,46639
2020-08-01,18,97,1269,119769
2020-08-01,15,435,5009,172579
2020-08-01,8,4291,29726,402424
2020-08-01,6,345,3401,126425
2020-08-01,12,863,8665,345548
2020-08-01,7,1567,10230,101716
2020-08-01,3,16807,96274,787173
2020-08-01,11,987,6889,100767
2020-08-01,14,23,473,26698
2020-08-01,21,292,2725,54755
2020-08-01,22,405,4975,72811
2020-08-01,1,4129,31683,307168
2020-08-01,16,552,4631,166712
2020-08-01,20,134,1410,91026
2020-08-01,19,283,3298,219093
2020-08-01,9,1135,10489,283394
2020-08-01,10,80,1472,78643
2020-08-01,2,146,1208,15609
2020-08-01,5,2075,20166,489602
2020-08-02,13,472,3389,85639
2020-08-02,17,28,453,46640
2020-08-02,18,97,1270,120328
2020-08-02,15,435,5016,174273
2020-08-02,8,4291,29774,407452
2020-08-02,6,345,3411,126943
2020-08-02,12,863,8682,347749
2020-08-02,7,1567,10236,102520
2020-08-02,3,16815,96312,791698
2020-08-02,11,987,6897,101330
2020-08-02,14,23,475,26987
2020-08-02,21,292,2728,55385
2020-08-02,22,405,4979,73042
2020-08-02,1,4129,31698,308574
2020-08-02,16,552,4639,167514
2020-08-02,20,134,1414,91373
2020-08-02,19,283,3305,220126
2020-08-02,9,1135,10498,285083
2020-08-02,10,80,1474,78969
2020-08-02,2,146,1209,15680
2020-08-02,5,2075,20211,490763
2020-08-03,13,472,3398,85744
2020-08-03,17,28,453,46916
2020-08-03,18,97,1270,120567
2020-08-03,15,436,5020,174985
2020-08-03,8,4291,29808,409341
2020-08-03,6,346,3411,127228
2020-08-03,12,864,8697,349522
2020-08-03,7,1568,10238,102878
2020-08-03,3,16818,96337,794279
2020-08-03,11,987,6897,101386
2020-08-03,14,23,477,27070
2020-08-03,21,292,2734,55757
2020-08-03,22,405,4981,73149
2020-08-03,1,4131,31711,309217
2020-08-03,16,553,4648,168787
2020-08-03,20,134,1416,91739
2020-08-03,19,283,3308,220629
2020-08-03,9,1136,10508,285916
2020-08-03,10,80,1475,79126
2020-08-03,2,146,1209,15732
2020-08-03,5,2076,20233,491567
2020-08-04,13,472,3401,86079
2020-08-04,17,28,453,47142
2020-08-04,18,97,1272,121434
2020-08-04,15,436,5022,175739
2020-08-04,8,4291,29850,412865
2020-08-04,6,346,3416,127931
2020-08-04,12,864,8714,351191
2020-08-04,7,1568,10243,103441
2020-08-04,3,16819,96381,797918
2020-08-04,11,987,6899,101871
2020-08-04,14,23,477,27197
2020-08-04,21,292,2740,56024
2020-08-04,22,405,4983,73352
2020-08-04,1,4132,31719,310492
2020-08-04,16,553,4655,170642
2020-08-04,20,134,1418,92306
2020-08-04,19,284,3318,222225
2020-08-04,9,1137,10519,287473
2020-08-04,10,80,1477,79586
2020-08-04,2,146,1209,15819
2020-08-04,5,2077,20253,494299
2020-08-05,13,472,3420,86563
2020-08-05,17,28,454,47416
2020-08-05,18,97,1274,122492
2020-08-05,15,438,5030,177414
2020-08-05,8,4291,29897,418046
2020-08-05,6,346,3425,128698
2020-08-05,12,865,8726,353130
2020-08-05,7,1568,10250,104340
2020-08-05,3,16824,96519,803355
2020-08-05,11,987,6905,102536
